row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260224 QC.mzdata.xml Peak area,20260224 SM1.mzdata.xml Peak area,20260224 SM1F20.mzdata.xml Peak area,20260224 SM2 F20.mzdata.xml Peak area,20260224 SM2.mzdata.xml Peak area,20260224 SM3 F20.mzdata.xml Peak area,20260224 SM3.mzdata.xml Peak area,20260224 SP1.mzdata.xml Peak area,20260224 SP2.mzdata.xml Peak area,20260224 SP3.mzdata.xml Peak area,
600,875.4873767643303,7.719,,,,,,,,,,,11030.835,2932.9912,0,0,0,0,4168.464,10060.034,4010.656,2105.495,
601,873.0046946708665,7.7190003,,,,50,,,,,,,8527.166,11774.3955,0,0,11850.816,0,15467.57,5494.036,2402.9685,11548.238,
602,432.29291533282264,7.7390003,,,,57,,,,,,,492.73038,1579.9797,1816.6746,491.25583,6745.373,162.1603,6259.8657,91.38541,0,668.0727,
603,897.4998980291999,7.760143,,,,57,,,,,,,9784.091,4902.123,0,0,4076.0781,0,959.7777,8365.843,3954.8423,3368.1191,
604,376.2677609538062,7.774429,,,,57,,,,,,,320.91354,2059.8425,1474.2369,994.0323,7048.388,405.88132,6243.456,0,0,0,
605,895.5185535381698,7.7807136,,,,57,,,,,,,4203.9644,9549.974,0,0,12087.63,0,9554.692,3843.1567,1547.1561,6612.617,
606,892.5393466838663,7.785857,,,,57,,,,,,,5622.9146,11721.219,0,0,27636.441,0,25002.88,5244.1855,2248.3252,17450.174,
607,895.0175747884043,7.785857,,,,57,,,,,,,4880.6123,7820.5386,0,0,11486.415,0,10465.437,6181.409,1886.4221,7802.8853,
608,422.25079590096703,7.798,,,,,,,,,,,0,0,994.724,0,0,0,0,0,0,0,
609,914.5523355339767,7.8218575,,,,58,,,,,,,2640.1816,9121.135,0,0,24488.482,0,21603.979,2481.6287,1033.511,9477.119,
610,915.0539114109258,7.8218575,,,,58,,,,,,,2490.4717,8585.088,0,0,16314.736,0,15304.748,2394.5884,917.44116,13479.833,
611,917.0305194459298,7.8218575,,,,58,,,,,,,4918.978,8868.139,0,0,9719.348,0,12781.94,4556.0396,1183.0098,5944.7236,
612,917.5310737182812,7.8218575,,,,58,,,,,,,3213.791,8064.7773,0,0,9166.541,0,11837.83,2706.2012,1054.3269,8303.893,
613,919.5118250839977,7.8218575,,,,58,,,,,,,7646.22,8096.66,0,0,3794.6008,0,3703.0444,5693.8286,1626.7172,5898.0273,
614,390.2834032096077,7.838,,,,,,,,,,,270.7922,3543.5664,799.57764,0,11575.376,109.35474,11024.047,0,0,0,
615,731.4551322977253,7.846,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2841.9963,
616,734.4349841665139,7.846,,,,,,,,,,,0,0,0,0,0,0,0,0,0,909.35596,
617,315.20480208683716,7.8555,,,,,,,,,,,0,0,0,456.5346,0,274.1224,0,0,0,0,
618,936.5646186854739,7.873286,,,,54,,,,,,,2525.4167,4851.69,0,0,20026.621,0,17882.584,2419.772,724.0622,11299.296,
619,941.5246282609767,7.878429,,,,54,,,,,,,5376.8516,7540.4497,0,0,6124.8203,0,6619.3477,5082.3613,1222.6711,4562.4917,
620,414.2835732424453,7.888875,,,,61,,,,,,,744.79785,2829.5076,1558.8483,204.45477,12495.088,478.98987,13956.665,0,0,306.6088,
621,422.2510202202132,7.906,,,,,,,,,,,0,0,1222.9944,0,0,0,0,0,0,0,
622,388.2671881306055,7.909428,,,,,,,,,,,753.10236,2492.117,2004.808,107.7063,8522.33,283.61966,7261.3145,0,0,0,
623,961.0576606050392,7.924714,,,,61,,,,,,,1377.2234,5402.0664,0,0,10193.098,0,7019.3677,1254.774,280.00256,5913.8687,
624,963.5374130916906,7.924714,,,,61,,,,,,,2306.2864,6427.17,0,0,11650.8125,0,8216.677,2562.2307,551.3305,3253.8691,
625,958.578117284899,7.929857,,,,61,,,,,,,1057.7837,3605.261,0,0,16553.332,0,15046.111,1057.356,310.14047,9073.955,
626,390.28314899447145,7.952,,,,,,,,,,,429.91223,2168.1865,596.69574,0,8237.672,109.35474,2497.1677,0,0,0,
627,775.4813772355016,7.954,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3174.3035,
628,404.29818834987435,7.956,,,,,,,,,,,527.06946,2841.603,164.07318,0,12619.037,0,8398.104,0,0,447.38324,
629,980.5906152609008,7.9645,,,,,,,,,,,427.03873,3393.2388,0,0,13054.893,0,11055.821,567.3595,0,6336.375,
630,876.5109399409754,7.9694996,,,,,,,,,,,0,681.4964,0,0,1650.3125,0,1272.1328,478.8829,58.81826,1848.4082,
631,1002.601812295955,8.0065,,,,,,,,,,,171.96628,1280.4028,0,0,10396.998,0,5856.3467,335.37985,0,3122.9302,
632,1003.1034956572647,8.010857,,,,,,,,,,,282.18536,1221.5325,0,0,7549.5474,0,5389.4277,294.35056,8.912863,2728.4258,
633,1024.6150948879906,8.046833,,,,,,,,,,,95.18628,945.0341,0,0,7594.9185,0,6866.889,91.59819,0,3133.009,
634,390.2838058826806,8.086,,,,,,,,,,,429.91223,3365.3088,0,0,10768.075,0,7617.132,0,0,0,
635,825.9586697572391,8.098,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1581.847,
636,1046.6291246077853,8.108999,,,,,,,,,,,0,560.1874,0,0,5023.317,0,3173.0425,0,0,1342.4578,
637,885.5127926052993,8.133334,,,,,,,,,,,0,0,0,0,154.20659,0,205.13416,0,0,806.64453,
638,1073.5999683007458,8.136,,,,59,,,,,,,0,727.44165,0,0,2794.67,0,4149.9966,0,0,791.5279,
639,1068.6414162753626,8.1449995,,,,59,,,,,,,0,103.33775,0,0,4020.8381,0,3322.002,0,0,948.64233,
640,980.5625899405718,8.152834,,,,,,,,,,,0,139.4503,0,0,556.8803,0,473.17938,157.02823,8.768474,913.03796,
641,376.26727304466306,8.158501,,,,60,,,,,,,0,199.9628,91.358055,0,2216.5667,0,1203.8408,0,0,0,
642,866.5081022331227,8.161666,,,,,,,,,,,0,0,0,0,210.29765,0,0,64.642654,0,1042.3962,
643,1090.6518397607313,8.169333,,,,60,,,,,,,0,0,0,0,2643.006,0,2226.1995,0,0,483.46918,
644,366.2624230845911,8.1956005,,,,,,,,,,,34.206944,636.27234,0,0,1455.238,0,1245.0792,0,0,734.3716,
645,1112.6653752156792,8.205334,,,,,,,,,,,0,0,0,0,2034.809,0,1515.0096,0,0,346.44385,
646,384.27303013540563,8.217499,,,,,,,,,,,1384.0596,4873.961,271.63608,0,24799.602,0,21186.89,1601.9558,889.2572,6131.3657,
647,313.1979265747126,8.278,,,,62,40,[M+Na]+,,2,647;649,290.20841,0,0,0,0,0,0,0,0,0,2885.595,
648,734.4502354086984,8.286428,,,,,,,,,,,101.97658,1005.70087,0,0,1479.7632,0,1486.3118,421.99265,300.5604,1865.1008,
649,291.21538314017494,8.2865,,,,62,40,[M+H]+,,2,647;649,290.20841,0,0,0,0,0,0,1027.3165,0,0,2453.211,
650,442.3358251424548,8.2865,,,,63,41,[M+NH4]+,,2,651;650,424.30192,0,1346.9634,0,0,4994.689,0,2220.8406,0,0,1425.9967,
651,447.2910631814777,8.2865,,,,63,41,[M+Na]+,,2,651;650,424.30192,0,1763.8002,0,0,5186.3145,0,2526.8655,0,0,1793.1998,
652,876.5100075723191,8.318999,,,,64,,,,,,,0,0,0,0,0,0,92.03988,221.04298,0,1696.9098,
653,951.5816764835187,8.341666,,,,,,,,,,,0,0,0,0,225.30963,0,0,90.912,0,1590.8015,
654,954.5615971896409,8.343,,,,,,,,,,,0,0,0,0,129.28807,0,0,67.72446,0,846.5917,
655,366.2626812586615,8.360857,,,,65,42,[M-H2O+?]+,,2,655;659,384.27381,116.735855,1785.8666,0,0,2582.3364,0,6602.7656,183.56442,145.90399,2611.7517,
656,778.4751833840155,8.376572,,,,,,,,,,,113.0269,1067.3108,0,0,1562.6375,0,1836.7318,590.34436,458.7652,2627.1484,
657,480.27580627172347,8.382333,,,,,,,,,,,0,193.73024,0,0,1018.4569,0,894.89703,152.25711,83.10042,1092.8617,
658,498.2879472125541,8.385,,,,,,,,,,,128.83191,558.34814,0,0,2527.6685,0,2063.4163,611.2448,327.4207,2496.177,
659,384.27328466723066,8.392249,,,,65,43,[M-H2O+H]+,,2,659;660,401.27649,4610.783,16922.209,92.64233,0,66155.45,0,63549.54,3808.684,3180.1807,23604.098,
660,424.2656174349204,8.405251,,,,65,43,[M+Na]+,,2,659;660,401.27649,0,434.6953,0,0,1677.7306,0,2399.204,0,0,578.3601,
661,382.25815795539796,8.415856,,,,65,,,,,,,335.6856,777.7835,0,0,5190.9355,0,2729.7878,68.26781,185.06213,942.4987,
662,797.4519781962387,8.440333,,,,64,,,,,,,8.554261,266.4762,0,0,394.83347,0,515.5391,109.38397,0,1433.7977,
663,906.5229838260667,8.445571,,,,,,,,,,,113.823204,272.18488,0,0,503.17822,0,1025.7664,482.11005,171.87497,1454.3036,
664,822.5004288750566,8.448,,,,,,,,,,,262.70212,1232.7355,0,0,1986.9111,0,2311.6555,607.3899,366.01746,2605.376,
665,332.2417822838246,8.498334,,,,,,,,,,,0,427.83725,0,0,1723.296,0,1450.8127,0,0,0,
666,841.4767602146828,8.5108,,,,,,,,,,,0,251.99457,0,0,683.3132,0,673.07007,146.77417,0,1151.9987,
667,866.5264521438867,8.520143,,,,,,,,,,,140.4101,956.5355,0,0,1412.4697,0,2329.063,580.36145,354.0743,2368.7654,
668,398.2884071510686,8.538857,,,,,,,,,,,308.81552,2526.5574,0,0,10742.959,0,11097.209,278.8357,41.18091,1617.7141,
669,382.2579564125158,8.582429,,,,,,,,,,,739.8485,2807.8345,0,0,16944.975,0,14765.711,1361.2573,53.578243,2159.3962,
670,954.5783038600819,8.649285,,,,,,,,,,,111.96732,568.7005,0,0,942.97723,0,1151.7186,370.98462,114.305016,1511.8035,
671,380.2775188070514,8.6502495,,,,66,,,,,,,0,202.82681,0,0,1814.819,0,2733.943,0,0,92.955635,
672,398.28870754305945,8.677428,,,,67,44,[M-H2O+H]+,,2,673;672,415.29173,1964.1472,7856.43,0,0,35209.277,0,34704.45,46.495743,41.18091,3558.5176,
673,438.28067819140324,8.686999,,,,67,44,[M+Na]+,,2,673;672,415.29173,0,140.10536,0,0,1754.8551,0,1573.2932,0,0,0,
674,929.5290697852649,8.692751,,,,,,,,,,,0,161.14651,0,0,741.85925,0,1188.6912,0,0,739.67316,
675,354.26284309059093,8.699,,,,,,,,,,,0,628.5291,0,0,3119.4553,0,2519.3452,0,0,0,
676,396.27345959895945,8.712199,,,,66,,,,,,,18.295298,238.61542,0,0,2184.5508,0,1173.4683,0,0,132.03424,
677,1501.8267892297572,8.7213335,,,,,,,,,,,0,0,0,0,1471.1189,0,1815.6732,0,0,245.10902,
678,496.3253550807734,8.730715,,,,,,,,,,,103.40817,366.15134,0,0,1576.0876,0,1401.4735,124.162834,83.34112,1233.871,
679,344.24018504941586,8.771,,,,,,,,,,,0,290.23538,0,0,1559.6681,0,701.2724,0,0,0,
680,332.2420590760936,8.8248005,,,,,,,,,,,16.361221,591.24,0,0,2274.559,0,1998.7596,0,0,103.49417,
681,1633.9057688244018,8.853333,,,,,,,,,,,0,0,0,0,1316.7574,0,1670.5989,0,0,92.549545,
682,396.2731743806656,8.8828,,,,,,,,,,,50.535812,675.8484,0,0,6358.8096,0,6379.7485,0,0,355.22678,
683,848.4893792322148,8.888,,,,,,,,,,,0,788.1194,0,0,1382.6399,0,1885.2812,189.80737,0,194.69536,
684,1083.5546111072676,8.926,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1668.6603,
685,424.26555980101915,8.93575,,,,,,,,,,,0,189.20432,0,0,3882.7004,0,1418.7139,0,0,357.4218,
686,384.27329397867004,8.978429,,,,68,,,,,,,935.7221,6841.56,0,0,12051.74,0,9392.369,927.88525,1062.8724,4664.7314,
687,366.2631984067799,8.9822855,,,,68,,,,,,,63.58543,775.4125,0,0,3198.6267,0,2645.2134,144.08076,82.13647,721.69995,
688,368.27777670181393,9.0136,,,,,,,,,,,222.06763,2146.5193,0,0,8861.133,0,6909.0356,0,0,373.1788,
689,505.33312802785076,9.01675,,,,69,47,[M+Na]+,,2,689;692,482.34403,0,1647.6238,0,0,6070.1016,0,1211.3889,0,0,1350.5626,
690,402.2837460623915,9.019,,,,69,,,,,,,2254.421,3740.6333,0,0,30270.807,0,10771.736,896.1776,899.8711,5074.9336,
691,466.31448058713164,9.022715,,,,,,,,,,,287.7008,774.20966,0,0,3477.0757,0,3264.8599,929.6747,477.78485,3868.029,
692,500.3779712090747,9.029,,,,69,47,[M+NH4]+,,2,689;692,482.34403,416.76138,2784.4478,0,0,9973.313,0,2075.58,0,685.0025,1830.4102,
693,380.276432735833,9.12475,,,,,,,,,,,0,116.57099,0,0,1166.7622,0,723.2438,0,0,124.80997,
694,328.2472203589348,9.1705,,,,70,,,,,,,253.33081,1411.8604,0,0,5785.0557,0,4078.3762,0,0,0,
695,438.2803778328335,9.178666,,,,70,,,,,,,0,828.6161,0,0,4346.564,0,1557.8082,0,0,0,
696,346.2576934402876,9.2065,,,,,,,,,,,177.62553,1801.5665,0,0,6197.0586,0,5351.3955,0,0,0,
697,398.288310024794,9.21557,,,,,,,,,,,293.14343,3947.9863,0,0,15914.886,0,13389.56,187.56026,66.075516,1942.2007,
698,400.2696568013166,9.217143,,,,,,,,,,,299.21848,932.36304,0,0,4329.4688,0,3271.0122,236.40985,15.654501,1527.932,
699,380.2777890370657,9.2325,,,,,,,,,,,0,361.1633,0,0,1491.4132,0,1111.1849,0,0,124.80997,
700,366.2641199007385,9.2415,,,,,,,,,,,0,1154.7062,0,0,4571.1445,0,3706.6257,0,0,170.93954,
701,416.29866278704606,9.276571,,,,70,,,,,,,1529.0306,7295.837,0,0,15448.519,0,15036.048,78.21806,35.92009,2926.456,
702,859.5239294156265,9.2925,,,,,,,,,,,0,0,0,0,0,0,0,13.757078,0,1190.6294,
703,342.26240472358455,9.491,,,,,,,,,,,146.96071,1038.0012,0,0,5579.2227,0,3781.168,0,0,0,
704,436.26550122120307,9.526,,,,,,,,,,,0,243.78316,0,0,2556.1323,0,663.45746,0,0,0,
705,815.4947005648958,9.53,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1399.4967,
706,346.2575166875366,9.53525,,,,,,,,,,,323.61493,3175.5688,0,0,11922.329,0,5793.9326,0,0,0,
707,328.2466996686591,9.5495,,,,,,,,,,,369.52014,2831.3132,0,0,8739.76,0,4649.214,0,0,0,
708,358.25846047023015,9.622,,,,,,,,,,,367.8001,573.3745,0,0,2067.0488,0,1025.8856,0,0,0,
709,368.27728191791977,9.632333,,,,,,,,,,,0,30.829418,0,0,449.25098,0,580.3755,227.40347,317.13968,2104.3206,
710,360.2731828619477,9.633749,,,,,,,,,,,608.875,2995.9924,0,0,13594.514,0,6854.419,0,0,0,
711,298.2366338080333,9.656001,,,,,,,,,,,0,207.62805,0,0,956.0444,0,232.749,0,0,0,
712,354.2619031424429,9.671,,,,,,,,,,,0,0,0,0,785.1793,0,434.3361,0,0,0,
713,767.4250546421626,9.7065,,,,,,,,,,,0,0,0,0,0,0,0,1166.0421,0,168.75348,
714,563.3741925656635,9.7085,,,,71,48,[M+Na]+,,2,715;714,540.38542,107.812294,1317.6877,0,0,4439.8,0,532.933,0,79.03542,900.508,
715,558.4196826629094,9.7145,,,,71,48,[M+NH4]+,,2,715;714,540.38542,0,3046.3574,0,0,10584.315,0,1480.096,0,0,1943.3184,
716,340.24729547506263,9.715333,,,,72,49,[M-H2O+?]+,,2,716;717,358.25872,0,586.9321,0,0,2098.66,0,1736.5741,0,0,0,
717,358.2584809769188,9.72775,,,,72,49,[M+?]+,,2,716;717,358.25872,367.8001,3412.37,0,0,6797.3926,0,6054.4434,0,0,0,
718,855.9797942542709,9.7865,,,,,,,,,,,0,0,0,0,0,0,0,1280.0715,0,387.2091,
719,368.2783686587279,9.852,,,,,,,,,,,0,569.4703,0,0,2444.3843,0,598.8457,541.9512,428.4763,3555.8315,
720,360.2736218722283,9.8785,,,,73,,,,,,,1497.877,6618.847,0,0,28091.64,0,21173.053,0,0,0,
721,342.2630043932138,9.8875,,,,73,,,,,,,892.4837,4394.322,0,0,17563.514,0,12640.366,0,0,0,
722,943.5302734022969,9.9425,,,,,,,,,,,0,0,0,0,0,0,0,449.64288,0,2124.6077,
723,298.2369268001386,9.95475,,,,,,,,,,,104.21242,1045.1252,0,0,3384.865,0,1377.227,0,0,0,
724,393.2847623139967,10.028,,,,74,,,,,,,14449.259,0,0,0,3429.2568,0,0,0,0,0,
725,463.3278709506127,10.028,,,,74,,,,,,,13889.931,0,0,0,1260.7632,0,0,0,0,0,
726,773.4925476279157,10.028,,,,,,,,,,,3023.3613,0,0,0,1055.1267,0,0,0,0,0,
727,398.24245036483086,10.033,,,,,,,,,,,3097.383,0,0,0,0,0,0,0,0,0,
728,354.26228790727026,10.03525,,,,,,,,,,,135.43346,1803.8625,0,0,7387.154,0,4095.5916,0,0,0,
729,372.2732107865736,10.04425,,,,,,,,,,,669.116,3861.7988,0,0,14391.855,0,11947.772,0,0,0,
730,296.2550283382466,10.051,,,,,,,,,,,0,0,0,0,0,0,0,0,0,834.33136,
731,382.29217060493045,10.0720005,,,,,,,,,,,0,748.42737,0,0,2895.6023,0,872.87866,0,47.462456,621.5628,
732,230.2468146586516,10.123,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9354.167,
733,368.2778079663708,10.145499,,,,,,,,,,,0,334.57913,0,0,2291.695,0,1396.6558,214.45863,296.6744,1345.268,
734,404.2990389225984,10.190714,,,,,,,,,,,472.11218,1356.4182,0,0,6654.2666,0,5618.901,462.60162,745.9683,2892.4507,
735,340.2795216615352,10.194,,,,,,,,,,,0,0,0,0,551.70514,0,0,0,0,691.44257,
736,290.2676379848938,10.265,,,,,,,,,,,0,0,0,2507.5352,0,3005.9727,0,0,0,0,
737,368.27849986761163,10.286751,,,,,,,,,,,0,633.1637,0,0,2493.0032,0,1651.2079,0,0,102.95544,
738,362.3248600409971,10.293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7386.4316,
739,454.3711728741099,10.331401,,,,,,,,,,,0,712.2252,0,0,1508.7083,0,4087.2725,498.63403,0,2468.459,
740,459.3270338997321,10.331401,,,,,,,,,,,0,638.5104,0,0,1679.0173,0,6381.729,342.76495,0,1683.9154,
741,372.2725481127307,10.356501,,,,77,,,,,,,216.98598,1417.8351,0,0,6178.6377,0,3420.2795,0,0,0,
742,616.4604863148289,10.359601,,,,77,52,[M+NH4]+,,2,742;744,598.42676,0,2475.938,0,0,11020.905,0,1082.211,0,698.5394,2048.653,
743,272.25751209750075,10.364,,,,,,,,,,,0,0,0,0,0,0,0,0,4561.2085,0,
744,621.4160682962477,10.3654,,,,77,52,[M+Na]+,,2,742;744,598.42676,101.902435,971.15906,0,0,3958.0522,0,379.25266,0,0,778.1442,
745,354.26300311269875,10.368333,,,,77,,,,,,,0,492.49707,0,0,2394.8438,0,1365.4432,0,0,0,
746,404.29964615326793,10.385857,,,,,,,,,,,678.47076,3141.142,0,0,13247.915,0,9394.938,404.1698,783.8504,3108.286,
747,704.5133174589259,10.43,,,,,,,,,,,0,493.12967,0,0,2109.1948,0,0,0,0,0,
748,386.2874561387673,10.4395,,,,,,,,,,,0,461.03723,0,0,2895.7607,0,1652.4607,0,0,117.4223,
749,748.5390525905111,10.448,,,,,,,,,,,0,504.47626,0,0,1994.5281,0,0,0,0,0,
750,358.2578301469019,10.464334,,,,,,,,,,,0,714.2296,0,0,2890.5774,0,1668.9509,0,0,0,
751,374.2883021816625,10.491,,,,75,,,,,,,113.17523,1266.1431,0,0,3522.4346,0,3042.961,0,0,91.33941,
752,542.4242248960105,10.4952,,,,,,,,,,,0,231.34341,0,0,959.74426,0,3132.2078,30.496494,0,1070.3164,
753,356.2769792721874,10.500333,,,,75,,,,,,,0,351.10132,0,0,1961.6104,0,1102.9877,0,0,0,
754,498.3980655683757,10.5498,,,,,,,,,,,0,714.99445,0,0,2318.3345,0,3664.8752,453.92444,0,5908.5513,
755,836.5915505639344,10.551001,,,,,,,,,,,0,140.93707,0,0,1769.1584,0,0,0,0,0,
756,880.616776727685,10.556,,,,,,,,,,,0,115.73056,0,0,1493.5172,0,0,0,0,0,
757,459.3270617645954,10.571,,,,,,,,,,,49.706566,1133.6604,0,0,2779.8916,0,4022.4807,321.75812,0,5456.6895,
758,214.25217657480192,10.583,,,,,,,,,,,0,0,0,0,0,0,0,0,726.1333,3239.8872,
759,418.31497711165815,10.5835,,,,76,,,,,,,492.4414,3796.411,0,0,18683.39,0,11703.123,0,104.39888,498.5092,
760,454.37159962937454,10.595166,,,,,,,,,,,8.977225,1352.8708,0,0,3653.6377,0,3526.1016,61.734806,0,3090.339,
761,374.2885126567605,10.60775,,,,76,,,,,,,113.17523,1340.8701,0,0,4560.7495,0,2297.9565,0,0,0,
762,630.4765296208853,10.634801,,,,,,,,,,,0,328.23126,0,0,818.531,0,1075.2698,7.7008324,0,1292.2502,
763,386.2884051330549,10.685751,,,,,,,,,,,119.98874,1461.4952,0,0,5250.3096,0,3356.0635,0,0,0,
764,368.278923954136,10.686,,,,,,,,,,,0,365.04208,0,0,1817.9294,0,1214.0288,0,0,0,
765,1627.96661677029,10.689,,,,78,,,,,,,0,0,0,0,0,0,0,0,0,2164.4783,
766,1583.9425340774533,10.6975,,,,78,,,,,,,0,0,0,0,133.07428,0,0,0,0,2433.0156,
767,542.4235041788016,10.711599,,,,,,,,,,,0,1271.283,0,0,2939.6257,0,3093.851,671.6718,0,4410.1577,
768,372.2737427278946,10.75475,,,,,,,,,,,328.07727,2144.764,0,0,9011.547,0,5499.3105,0,0,0,
769,586.450293615934,10.754801,,,,,,,,,,,0,829.8332,0,0,2632.0662,0,2445.86,242.46786,0,1895.9557,
770,374.28894909765296,10.77,,,,,,,,,,,0,1211.6996,0,0,2453.0894,0,1148.0819,0,0,0,
771,891.5189245032379,10.784715,,,,,,,,,,,82.93294,92.2069,0,0,1218.3931,0,703.95667,2726.444,462.86166,4633.486,
772,630.4756955260909,10.805201,,,,,,,,,,,0,1041.0854,0,0,4629.4507,0,4347.0796,184.60571,0,3128.3271,
773,370.2919864214604,10.829999,,,,,,,,,,,0,142.01425,0,0,1000.9186,0,468.8997,0,0,0,
774,718.5256275089253,10.891799,,,,,,,,,,,0,1021.56464,0,0,2716.1047,0,4273.902,9.5638275,0,2097.7913,
775,674.5014787397457,10.961287,,,,,,,,,,,113.33767,1264.9026,0,0,9217.114,0,5647.957,79.758705,463.9898,3944.3647,
776,376.3044219315265,10.968999,,,,,,,,,,,0,398.27054,0,0,987.7165,0,0,0,199.21672,0,
777,388.30374391038663,10.969501,,,,,,,,,,,160.7857,1917.8357,0,0,6919.167,0,1513.1031,0,0,0,
778,679.4530455597486,10.977834,,,,,,,,,,,0,121.700806,0,0,2149.3865,0,416.34863,175.24019,110.92251,1799.9254,
779,420.32994997673967,11.115001,,,,,,,,,,,0,1039.3706,0,0,4793.96,0,0,0,282.15704,0,
780,498.39709952512993,11.1162,,,,,,,,,,,0,293.29346,0,0,631.7588,0,1222.4042,187.5628,0,1273.3889,
781,370.29234239896397,11.120334,,,,,,,,,,,0,282.94495,0,0,1208.6816,0,475.7298,0,0,0,
782,388.30346038077005,11.120334,,,,,,,,,,,0,1536.685,0,0,3764.992,0,1432.5653,0,0,0,
783,542.4243199849894,11.151199,,,,,,,,,,,0,228.3197,0,0,875.89014,0,997.27924,27.23835,0,926.1438,
784,469.3135645798625,11.194333,,,,,,,,,,,0,294.7047,0,0,1789.4467,0,0,0,43.351658,0,
785,464.35666812076903,11.1945,,,,,,,,,,,42.4718,745.4669,0,0,4375.4053,0,0,0,260.49817,0,
786,586.450722689309,11.196599,,,,,,,,,,,0,107.296776,0,0,516.93274,0,744.4934,72.46785,0,811.6681,
787,957.0579825521731,11.20325,,,,,,,,,,,0,0,0,0,96.36305,0,9.697582,20.238873,0,3602.1558,
788,891.519708933185,11.310333,,,,,,,,,,,0,127.598045,0,0,2657.4128,0,90.59477,2091.5435,47.99208,3812.408,
789,552.4093688996628,11.312333,,,,,,,,,,,0,736.2424,0,0,3994.9233,0,0,0,42.090225,0,
790,596.434589049764,11.3515,,,,,,,,,,,0,268.67545,0,0,2589.2434,0,0,0,0,0,
791,980.0730300480992,11.371,,,,,,,,,,,0,0,0,0,142.52644,0,402.329,58.803055,0,4162.0737,
792,732.5415502279263,11.570801,,,,,,,,,,,0,47.090088,0,0,2232.2622,0,350.56696,46.097927,0,476.28418,
793,302.30412149691904,11.585,,,,,,,,,,,0,0,0,0,0,0,0,0,804.7434,0,
794,891.5212003975888,11.652333,,,,,,,,,,,0,0,0,0,232.4034,0,108.34404,0,0,1283.5167,
795,200.19991522872698,11.689501,,,,,,,,,,,0,0,0,0,0,0,0,0,1176.5225,3169.2864,
796,558.4204700198705,11.886499,,,,,,,,,,,9.020511,325.4311,0,0,1705.3726,0,0,0,28.939901,0,
797,602.4449217202092,11.917666,,,,,,,,,,,0,368.75977,0,0,1626.8445,0,0,0,172.92523,0,
798,371.2401674375689,11.928,,,,,,,,,,,0,0,0,1850.7468,0,0,0,0,0,0,
799,704.5130783480076,12.100333,,,,,,,,,,,0,201.2386,0,0,894.9363,0,0,0,181.75868,0,
800,242.28324378811033,12.13,,,,,,,,,,,0,0,0,0,0,0,0,0,230.03256,1631.7853,
801,836.5904738921986,12.138667,,,,,,,,,,,0,123.25638,0,0,936.9932,0,0,0,57.8573,0,
802,492.3874993062667,12.291,,,,,,,,,,,0,0,0,0,687.75476,0,0,0,160.04712,0,
803,448.3619295357262,12.322,,,,,,,,,,,0,0,0,0,951.0138,0,0,0,0,0,
804,352.3041975414272,12.43075,,,,,,,,,,,0,206.84346,0,0,960.23865,0,0,0,118.74095,302.44336,
805,484.38406954148036,12.53425,,,,,,,,,,,27.848572,725.5515,0,0,2587.3877,0,0,0,281.7793,0,
806,528.4080732843694,12.566667,,,,,,,,,,,0,536.6582,0,0,2118.23,0,0,0,268.01932,0,
807,616.4598074037045,12.630666,,,,,,,,,,,0,243.96541,0,0,1214.0204,0,0,0,101.17772,0,
808,928.0498520112739,12.642333,,,,79,,,,,,,0,0,0,0,0,0,0,29.960506,135.71431,6230.4155,
809,884.0240389144178,12.651001,,,,79,,,,,,,0,0,0,0,0,0,0,204.8214,448.38705,6454.585,
810,883.5236669816326,12.656334,,,,79,,,,,,,0,0,0,0,0,0,0,152.03383,624.68176,11578.765,
811,905.5348303515399,12.688334,,,,79,,,,,,,0,0,0,0,0,0,0,220.92851,253.36018,12300.54,
812,971.5711696323006,12.699,,,,,,,,,,,0,0,0,0,0,0,0,56.566284,222.15701,8393.53,
813,356.27806702279617,12.770667,,,,,,,,,,,0,0,0,0,1148.7476,0,720.5139,0,640.4121,0,
814,605.3850898704404,12.7873335,,,,,,,,,,,0,0,0,0,0,0,0,3227.0508,1192.2257,4492.7036,
815,399.25092652250305,12.801,,,,,,,,,,,26.820168,758.1751,0,0,2098.9265,0,0,0,85.941666,0,
816,400.3043807238045,12.826668,,,,,,,,,,,0,0,0,0,2414.8003,0,1931.017,0,0,1737.1963,
817,405.25966574471505,12.826668,,,,,,,,,,,0,0,0,0,4784.944,0,3692.433,0,0,3049.5793,
818,444.3306915289109,12.875168,,,,,,,,,,,0,1295.1418,0,0,3996.7644,0,2402.353,1213.8401,1233.004,2929.5947,
819,449.2863399586586,12.875168,,,,,,,,,,,0,845.218,0,0,2662.0537,0,1629.2178,709.9723,889.24713,2117.2983,
820,493.3120407940121,12.898666,,,,,,,,,,,0,0,0,0,1623.767,0,975.1811,0,0,1325.0408,
